lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,label
0,0,0,-0.04559499,-0.039366722,-0.018584836,-0.075888753,-0.107314199,-0.02968011,-0.051869035,-0.162101597,-0.042858336,-0.013871312,-0.181120396,-0.055350002,-0.075497091,-0.204961538,-0.009711362,-0.085646033,-0.29168418,-0.033290364,-0.08733809,-0.344369918,-0.047665354,-0.086960971,-0.390682012,-0.057763111,-0.036216497,-0.201989919,-0.016586382,-0.034565389,-0.278720737,-0.055657755,-0.03437829,-0.206442654,-0.06205995,-0.034683108,-0.161848336,-0.054411545,0.001527011,-0.190145373,-0.027236339,-0.000455976,-0.245787919,-0.062758565,-0.004054427,-0.174745411,-0.051696092,-0.004121065,-0.138781041,-0.032224018,0.037097573,-0.168655396,-0.040135793,0.034084201,-0.218997389,-0.057429407,0.025960207,-0.176796615,-0.044444471,0.023992419,-0.151894152,-0.029067691,move
0,0,0,-0.045398831,-0.040639639,-0.018383655,-0.075273573,-0.107293218,-0.029906386,-0.052271664,-0.161942661,-0.043529404,-0.013534725,-0.181905061,-0.056338848,-0.075007021,-0.204121411,-0.009999193,-0.085465491,-0.292270511,-0.032803909,-0.087112427,-0.345158309,-0.046618966,-0.087176859,-0.391526639,-0.05646312,-0.036025763,-0.201407462,-0.01666315,-0.034092963,-0.278277159,-0.054488496,-0.033280432,-0.207162768,-0.060423442,-0.034053624,-0.162882835,-0.052977675,0.00146091,-0.189978451,-0.02695487,0.000254631,-0.246756673,-0.061088477,-0.002567172,-0.177036643,-0.049578295,-0.003093839,-0.140376508,-0.030293654,0.036572874,-0.168860823,-0.039525734,0.034714997,-0.220341563,-0.055655268,0.027359009,-0.180108517,-0.04234399,0.025073349,-0.155583382,-0.027037376,move
0,0,0,-0.045187175,-0.041204572,-0.018338914,-0.074526489,-0.105334461,-0.030222968,-0.053225338,-0.160246909,-0.044225359,-0.015559435,-0.182519495,-0.057274898,-0.075628221,-0.203575492,-0.009198964,-0.085983455,-0.292388022,-0.032653746,-0.087505758,-0.345338449,-0.047371474,-0.087795198,-0.392189696,-0.057794505,-0.036511779,-0.201446593,-0.015935409,-0.03462255,-0.277723879,-0.053700362,-0.033580363,-0.206897408,-0.060091649,-0.034519255,-0.163055062,-0.053212074,0.001065969,-0.190543503,-0.026384588,-1.60E-05,-0.247112125,-0.06031672,-0.002690494,-0.177047074,-0.048466609,-0.003313661,-0.140388638,-0.029132686,0.03600359,-0.169292212,-0.039178436,0.033997774,-0.219445139,-0.054824733,0.026438415,-0.177966833,-0.040816293,0.024026275,-0.153086871,-0.025062072,move
0,0,0,-0.045474589,-0.040742218,-0.018032984,-0.074680626,-0.107572794,-0.029354721,-0.051633,-0.161946028,-0.042909504,-0.013883889,-0.182268888,-0.055692346,-0.075248539,-0.203647017,-0.009168053,-0.085694969,-0.292327225,-0.032114481,-0.087279022,-0.345215395,-0.046283623,-0.087300301,-0.391978368,-0.056390134,-0.036018789,-0.200982004,-0.016085168,-0.033913374,-0.277829289,-0.054320143,-0.033530176,-0.207768917,-0.061052264,-0.034898996,-0.163070649,-0.054148224,0.001747429,-0.189594865,-0.026597307,0.000614166,-0.245516807,-0.060851668,-0.002500951,-0.176319927,-0.049761852,-0.003499389,-0.139548749,-0.030778886,0.036667049,-0.168391854,-0.03936672,0.034419298,-0.218618929,-0.055361212,0.026633441,-0.177295923,-0.041987696,0.024083138,-0.15195328,-0.026656612,move
0,0,0,-0.045098364,-0.040490687,-0.019071734,-0.074967861,-0.106548488,-0.030881621,-0.053181469,-0.161592424,-0.044742974,-0.015119612,-0.185756832,-0.057635444,-0.074933827,-0.205823809,-0.009334629,-0.085537493,-0.293480039,-0.031726299,-0.087227225,-0.345937684,-0.045206225,-0.087140203,-0.391870901,-0.054792135,-0.035636246,-0.20340699,-0.015852109,-0.033906579,-0.279399961,-0.053744005,-0.033169866,-0.210160792,-0.060213754,-0.033695996,-0.16489476,-0.053053996,0.002195477,-0.191253245,-0.026097665,0.000745237,-0.245657235,-0.060646551,-0.002188504,-0.177083075,-0.049781787,-0.00265938,-0.140146315,-0.030789603,0.037173331,-0.1689125,-0.038634817,0.034560621,-0.21869728,-0.055028176,0.026768446,-0.177939147,-0.04193162,0.024219751,-0.152793884,-0.026676165,move
0,0,0,-0.045256495,-0.040049672,-0.019918347,-0.075061977,-0.105311632,-0.032707374,-0.054226995,-0.160564572,-0.047443963,-0.016945779,-0.185733795,-0.061133113,-0.075223625,-0.205855787,-0.010193706,-0.085638225,-0.293590784,-0.032959081,-0.08733201,-0.345770493,-0.04662412,-0.087008595,-0.391807139,-0.056265272,-0.036129594,-0.203216881,-0.016449321,-0.034470499,-0.278677911,-0.054591998,-0.03354013,-0.208004832,-0.060819946,-0.033410668,-0.162511796,-0.053449239,0.001551092,-0.19131735,-0.026553569,-0.000300109,-0.245616496,-0.061367642,-0.003247976,-0.176237643,-0.050132461,-0.003413081,-0.139086545,-0.030881889,0.036619186,-0.1695171,-0.039011959,0.033451676,-0.21976164,-0.055240556,0.02553767,-0.177879691,-0.041632987,0.023032904,-0.151974052,-0.026048267,move
0,0,0,-0.044644475,-0.039969206,-0.019637124,-0.074674845,-0.106092572,-0.032534639,-0.053317428,-0.16051057,-0.047560888,-0.01559484,-0.183368117,-0.061751201,-0.074761868,-0.206126988,-0.010595843,-0.08516866,-0.293336362,-0.034000716,-0.087071478,-0.345704108,-0.047940704,-0.086809874,-0.391723141,-0.057666502,-0.03550899,-0.203313589,-0.017358557,-0.033841252,-0.280293435,-0.056403908,-0.033637464,-0.209451288,-0.062970842,-0.034204125,-0.164461493,-0.055507167,0.00237143,-0.190915346,-0.027884363,0.000554681,-0.246445894,-0.063525948,-0.002613664,-0.176116973,-0.052264715,-0.00300616,-0.139309019,-0.032656445,0.037653625,-0.168444902,-0.040709569,0.034700274,-0.218554974,-0.057341236,0.026913524,-0.176857293,-0.043569284,0.024592102,-0.152190268,-0.027704501,move
0,0,0,-0.045587003,-0.039154649,-0.020111847,-0.075612664,-0.107620239,-0.032310997,-0.052844524,-0.163607448,-0.046384746,-0.014849126,-0.185768753,-0.059495156,-0.076188445,-0.20566985,-0.010129894,-0.08597362,-0.294203758,-0.033022513,-0.087626338,-0.347056225,-0.04662347,-0.087343514,-0.393564939,-0.056202119,-0.036909223,-0.203293264,-0.016239691,-0.034082353,-0.281570107,-0.055235246,-0.033999264,-0.210724741,-0.061690421,-0.035000205,-0.165121883,-0.053910257,0.000767171,-0.191952795,-0.026184968,8.46E-05,-0.247126549,-0.06139413,-0.003345788,-0.177701265,-0.050568221,-0.004180431,-0.141429394,-0.031182829,0.03589803,-0.171215117,-0.038498068,0.033692896,-0.221759617,-0.054959958,0.026096761,-0.180808544,-0.041853463,0.023685515,-0.156068027,-0.026458805,move
0,0,0,-0.095538408,-0.100285649,-0.032047073,-0.165630221,-0.23655653,-0.062313626,-0.132246107,-0.350529075,-0.100712897,-0.042094648,-0.351152241,-0.138070779,-0.105641723,-0.47050941,-0.013477554,-0.113276005,-0.648925543,-0.05932297,-0.123266608,-0.758123487,-0.084057691,-0.124549568,-0.84952718,-0.103358278,-0.033917844,-0.453395337,-0.031682911,-0.055683136,-0.592154533,-0.099341789,-0.072694242,-0.42319262,-0.094706828,-0.056962967,-0.348891973,-0.071146684,0.038256168,-0.414333224,-0.059185902,0.020070076,-0.526093453,-0.119600261,-0.005313456,-0.382880867,-0.081654081,0.008142769,-0.315479577,-0.036791695,0.108037651,-0.345740557,-0.092683496,0.096444428,-0.458695829,-0.117831582,0.058194578,-0.378215194,-0.08403215,0.059542179,-0.321204126,-0.050785123,move
0,0,0,-0.096975982,-0.101312935,-0.030068792,-0.16756317,-0.238622665,-0.059949413,-0.13182959,-0.352574408,-0.098127242,-0.039817393,-0.347804248,-0.135502781,-0.106714606,-0.471364647,-0.012308027,-0.113550067,-0.6480726,-0.05918914,-0.12383616,-0.757693768,-0.085066136,-0.125420511,-0.849447072,-0.105314564,-0.035415649,-0.454360783,-0.03059373,-0.057933092,-0.590417862,-0.095600191,-0.074177504,-0.419134438,-0.088711101,-0.056809902,-0.350521326,-0.064644482,0.036324918,-0.416021824,-0.058270745,0.016803324,-0.527301461,-0.115734879,-0.007781088,-0.38271898,-0.075163599,0.008335054,-0.319558501,-0.029724303,0.106436968,-0.347538829,-0.091972965,0.091531754,-0.459700346,-0.114916581,0.053921044,-0.376473129,-0.079228047,0.058641732,-0.320913553,-0.04527295,move
0,0,0,-0.097138137,-0.1033113,-0.028390367,-0.168017328,-0.245045364,-0.055881254,-0.127553821,-0.358429849,-0.091585491,-0.03605181,-0.345267773,-0.1266197,-0.106342018,-0.474394798,-0.010063397,-0.113254726,-0.650168329,-0.054462872,-0.123907089,-0.75925985,-0.079236638,-0.126350015,-0.850977361,-0.099330802,-0.034598708,-0.457996398,-0.028816657,-0.055424511,-0.594740927,-0.092046302,-0.072613716,-0.423443675,-0.085324731,-0.056576073,-0.353860438,-0.061752997,0.03732878,-0.418895543,-0.056672301,0.019648612,-0.530670792,-0.112294953,-0.005958736,-0.386581779,-0.073270451,0.008785665,-0.322463632,-0.029364649,0.106215596,-0.349282801,-0.090431508,0.092197776,-0.458924621,-0.112726051,0.054358184,-0.376753807,-0.078523595,0.058687091,-0.321597219,-0.045955773,move
0,0,0,-0.098132521,-0.104001224,-0.029471162,-0.168201417,-0.241512656,-0.060342883,-0.133719444,-0.357760191,-0.099869796,-0.041016161,-0.350619614,-0.13864299,-0.108425856,-0.476187229,-0.011168254,-0.11563468,-0.653243095,-0.057884482,-0.125388801,-0.764045835,-0.083195359,-0.126405925,-0.855939299,-0.102999368,-0.036785603,-0.46027717,-0.029442559,-0.058984637,-0.597210109,-0.092400619,-0.074562669,-0.422003806,-0.082472176,-0.057546198,-0.35443157,-0.056523104,0.035832047,-0.4216851,-0.057287049,0.016976178,-0.533779144,-0.112961427,-0.007999659,-0.387704074,-0.069818378,0.007750869,-0.323960185,-0.02294905,0.106370568,-0.351418078,-0.091272243,0.093334138,-0.464053988,-0.113214084,0.054841995,-0.381801605,-0.076579929,0.059053659,-0.326240361,-0.042065964,move
0,0,0,-0.098159403,-0.104961634,-0.028870247,-0.167725265,-0.242749572,-0.057966664,-0.132291675,-0.356155276,-0.095538653,-0.040588856,-0.351943374,-0.132131822,-0.107023209,-0.475355923,-0.009685697,-0.114689976,-0.651740432,-0.056433748,-0.124326706,-0.761558384,-0.082567639,-0.125973195,-0.852911353,-0.102820746,-0.035482168,-0.459010273,-0.028607653,-0.056022167,-0.597648919,-0.092776186,-0.071917117,-0.424726784,-0.085538208,-0.056359887,-0.355044127,-0.061192885,0.036963403,-0.420433581,-0.056997191,0.019237459,-0.532877803,-0.113333091,-0.005846381,-0.387564838,-0.072462223,0.008628964,-0.323729694,-0.026944467,0.106731176,-0.350274742,-0.091440402,0.093781888,-0.46187523,-0.113033794,0.055026829,-0.379280686,-0.0767233,0.058168471,-0.323780954,-0.042504038,move
0,0,0,-0.097566813,-0.10299176,-0.030448519,-0.167757571,-0.239340425,-0.061948248,-0.135364592,-0.355083823,-0.102048949,-0.043007255,-0.352003276,-0.14123784,-0.10622856,-0.47499764,-0.012895635,-0.114181668,-0.652087152,-0.061296434,-0.125217855,-0.763020605,-0.087894716,-0.12677294,-0.855342716,-0.108348444,-0.035464644,-0.458461791,-0.030994978,-0.058429301,-0.59423551,-0.09544456,-0.074425578,-0.420635104,-0.086836644,-0.057217181,-0.353977144,-0.061715417,0.036631167,-0.420075655,-0.058728107,0.01632607,-0.532147497,-0.115409933,-0.008403957,-0.386338532,-0.072725125,0.00779742,-0.322934926,-0.026047914,0.106713712,-0.350569189,-0.09271168,0.092865884,-0.46300447,-0.115184285,0.0540241,-0.380530775,-0.078686066,0.058081508,-0.325312376,-0.044117887,move
0,0,0,-0.096162081,-0.101775467,-0.029865431,-0.16701293,-0.24242568,-0.059041175,-0.131310582,-0.357436776,-0.09651511,-0.040030718,-0.351572633,-0.133153705,-0.105391741,-0.475416809,-0.013011638,-0.112962186,-0.653038234,-0.059378176,-0.123380005,-0.762564927,-0.084665066,-0.125405252,-0.854789495,-0.104678056,-0.033695579,-0.458514571,-0.031437187,-0.05751121,-0.594106883,-0.096592,-0.073653996,-0.421488166,-0.089483439,-0.056199789,-0.352013111,-0.065302579,0.038359165,-0.419323564,-0.059146239,0.017981708,-0.530580282,-0.117249495,-0.007081628,-0.384965658,-0.076876117,0.008581221,-0.320512116,-0.031412164,0.108417392,-0.350365162,-0.092815822,0.094333887,-0.462736785,-0.116660005,0.055855989,-0.38031739,-0.081754705,0.059222281,-0.324778438,-0.04824712,move
0,0,0,-0.096553802,-0.099989057,-0.032463738,-0.167922676,-0.240003467,-0.063375154,-0.136607409,-0.356789887,-0.102877968,-0.045956612,-0.355619669,-0.14138835,-0.106763422,-0.473094404,-0.01113791,-0.114839226,-0.648864657,-0.058343576,-0.126364172,-0.757728308,-0.08342565,-0.128991723,-0.849519581,-0.102773645,-0.036194444,-0.456445128,-0.029340775,-0.06047368,-0.592740417,-0.097471909,-0.075633943,-0.421973765,-0.092044586,-0.057060778,-0.353122413,-0.067721346,0.035485506,-0.418394864,-0.057291967,0.013686359,-0.529573113,-0.11918676,-0.010074615,-0.383705378,-0.079777853,0.006444812,-0.319766521,-0.033579299,0.105525911,-0.351532876,-0.091284828,0.089742064,-0.463902622,-0.117109166,0.053003669,-0.379438639,-0.082123445,0.057579041,-0.323547721,-0.047833235,move
0,0,0,-0.095721722,-0.096670389,-0.032389181,-0.170671642,-0.243600488,-0.061165554,-0.135671705,-0.359005392,-0.097741222,-0.042099178,-0.351197839,-0.133745512,-0.106798142,-0.472240955,-0.013410305,-0.114404738,-0.646956563,-0.057353852,-0.126591235,-0.752934784,-0.080055674,-0.128222644,-0.844865471,-0.098627603,-0.035210669,-0.456923544,-0.031400228,-0.05859834,-0.595320344,-0.099559067,-0.076565564,-0.426271558,-0.095128124,-0.05785042,-0.353662252,-0.071232518,0.036178827,-0.418368816,-0.058554517,0.014674366,-0.528841555,-0.120959556,-0.010416329,-0.384113371,-0.084700508,0.006765723,-0.32045126,-0.040268613,0.106568575,-0.352925062,-0.091349369,0.089050949,-0.464101672,-0.118135756,0.053337872,-0.381163299,-0.085903091,0.059659064,-0.327036202,-0.05366425,move
0,0,0,-0.096048683,-0.098650455,-0.031398499,-0.169915497,-0.242354214,-0.061288955,-0.13475737,-0.35657537,-0.09941957,-0.040737629,-0.348399758,-0.137004299,-0.10698536,-0.472648263,-0.012968994,-0.114106029,-0.648558527,-0.058181098,-0.125683755,-0.75583598,-0.081795199,-0.126884073,-0.847870857,-0.100807039,-0.035459518,-0.456903875,-0.031137269,-0.059479415,-0.59309119,-0.097912213,-0.076520801,-0.421831489,-0.091575121,-0.057047069,-0.352760196,-0.066983854,0.036007345,-0.418436587,-0.058650596,0.014229119,-0.528586984,-0.119172094,-0.010777891,-0.383296907,-0.080205722,0.007005572,-0.321077168,-0.034764113,0.106623411,-0.351723194,-0.091972439,0.089202583,-0.463096738,-0.117466627,0.052476943,-0.379067302,-0.083459107,0.058626056,-0.324540973,-0.05023882,move
0,0,0,-0.096353292,-0.099961877,-0.030099274,-0.169674605,-0.243916869,-0.058678176,-0.137938499,-0.360931396,-0.095810346,-0.046108305,-0.355427086,-0.13246297,-0.105379641,-0.473749608,-0.01102766,-0.112659127,-0.648771614,-0.055771317,-0.124673456,-0.755604506,-0.079586073,-0.126930118,-0.846624672,-0.098699696,-0.034869432,-0.457905442,-0.029619337,-0.057134271,-0.597658515,-0.096359677,-0.07479924,-0.42790699,-0.091094873,-0.057481825,-0.35522157,-0.067141122,0.036397517,-0.418736875,-0.057314585,0.016286373,-0.533478558,-0.11783184,-0.009456456,-0.388629973,-0.079671665,0.006130636,-0.321980655,-0.034493818,0.106181204,-0.350816429,-0.090672552,0.091540217,-0.465047002,-0.116311348,0.054070592,-0.384105444,-0.082966379,0.058233559,-0.328607082,-0.050052754,move
0,0,0,-0.097181201,-0.102912784,-0.028052537,-0.168002814,-0.240368187,-0.05807296,-0.139291286,-0.359105706,-0.097321672,-0.047947586,-0.358002782,-0.135929456,-0.10654819,-0.471218497,-0.009372278,-0.114594817,-0.648723066,-0.056609703,-0.125908554,-0.757652998,-0.082382774,-0.12777257,-0.849460155,-0.102285547,-0.037175059,-0.455626965,-0.028102956,-0.05928731,-0.594690621,-0.093184961,-0.074211597,-0.424013495,-0.085412761,-0.057110667,-0.355082333,-0.060412863,0.033978403,-0.417948425,-0.05616804,0.013467312,-0.533576429,-0.113673737,-0.010017157,-0.388621986,-0.071209056,0.006778896,-0.323135376,-0.02416501,0.103937507,-0.349476933,-0.090134388,0.090648949,-0.464805335,-0.113086221,0.052874088,-0.383300304,-0.076760238,0.057605565,-0.327556551,-0.042122727,move
0,0,0,-0.095717192,-0.101502776,-0.028252698,-0.166069925,-0.237889409,-0.057944148,-0.138828158,-0.352869332,-0.096507776,-0.049266815,-0.356174111,-0.134268958,-0.104566336,-0.468873918,-0.011248385,-0.112519085,-0.645357132,-0.059468522,-0.123339057,-0.752252162,-0.08603784,-0.125354081,-0.842977107,-0.106274139,-0.035382092,-0.452376693,-0.030259335,-0.059007823,-0.591457069,-0.096956473,-0.073224068,-0.420665503,-0.090625565,-0.05605948,-0.350393414,-0.066406715,0.035743952,-0.414789736,-0.058495968,0.014031231,-0.528821677,-0.117347557,-0.008396924,-0.382873654,-0.075692642,0.008063018,-0.318578303,-0.028949553,0.105505168,-0.34717685,-0.09254818,0.09250927,-0.461980015,-0.116209726,0.055379331,-0.378920436,-0.079827275,0.059137821,-0.323897064,-0.045049421,move
0,0,0,-0.097073674,-0.101998627,-0.029088983,-0.167394996,-0.237297893,-0.060638258,-0.138979733,-0.353171468,-0.101402538,-0.047756553,-0.352901638,-0.141424747,-0.104236841,-0.469276816,-0.011140894,-0.112996757,-0.644575566,-0.06017326,-0.125225037,-0.75291881,-0.08642842,-0.127137065,-0.843951523,-0.106258312,-0.035328031,-0.452655673,-0.029773399,-0.059040904,-0.590831608,-0.095688725,-0.073912919,-0.419325888,-0.086964914,-0.055882514,-0.352702618,-0.061055185,0.035631239,-0.414737344,-0.058069704,0.012773454,-0.527672172,-0.116122411,-0.010023117,-0.382723927,-0.072738537,0.008099556,-0.320313573,-0.024970231,0.105328918,-0.346330166,-0.092429006,0.09091866,-0.4608078,-0.115467014,0.053289652,-0.378571451,-0.078529039,0.058725774,-0.323885977,-0.043404316,move
0,0,0,-0.0960446,-0.099857867,-0.030908621,-0.166218191,-0.234853685,-0.062185802,-0.136565477,-0.349924862,-0.102097519,-0.046977699,-0.356503785,-0.140870989,-0.104952723,-0.47001946,-0.010952534,-0.113358527,-0.644917578,-0.059424062,-0.124385864,-0.753330499,-0.085499556,-0.126231641,-0.844005674,-0.105036937,-0.035552979,-0.452839106,-0.028868765,-0.060216784,-0.588214636,-0.095850699,-0.073912919,-0.416891873,-0.088789479,-0.054925323,-0.349637628,-0.063621604,0.035016894,-0.415476978,-0.056566224,0.011555314,-0.526120394,-0.116747365,-0.010705173,-0.379634619,-0.074641623,0.007717848,-0.317798495,-0.027148661,0.105176926,-0.348497272,-0.090275959,0.089156568,-0.460718423,-0.115011432,0.052270055,-0.3750121,-0.078314722,0.057583034,-0.320122898,-0.04290773,move
0,0,0,-0.094367653,-0.099455714,-0.032312927,-0.16446197,-0.23396337,-0.064103392,-0.132707357,-0.348688781,-0.104204891,-0.044100523,-0.351294935,-0.143143979,-0.10331139,-0.46958214,-0.01329415,-0.111321986,-0.642736167,-0.061182347,-0.122296691,-0.750503063,-0.08600573,-0.123625994,-0.840524226,-0.104566706,-0.032907486,-0.452021122,-0.031308641,-0.055798829,-0.586447388,-0.097839435,-0.072166681,-0.415388048,-0.090246556,-0.05377835,-0.349537015,-0.064649281,0.038866103,-0.413591504,-0.059110307,0.018596709,-0.522220939,-0.119066526,-0.006566048,-0.377621472,-0.077961256,0.009723544,-0.317636311,-0.031152207,0.108386278,-0.345618308,-0.093075914,0.094207644,-0.455575407,-0.117377182,0.055744946,-0.371751904,-0.081207295,0.059370756,-0.31750226,-0.046244764,move
0,0,0,-0.096752048,-0.101746559,-0.030404125,-0.165147245,-0.233413219,-0.062883131,-0.133262455,-0.34841007,-0.104032763,-0.0431602,-0.351081491,-0.143923141,-0.104299545,-0.468340158,-0.01255906,-0.112668365,-0.641982585,-0.063554988,-0.122888207,-0.751068532,-0.091077753,-0.125010133,-0.841167182,-0.111188144,-0.034838021,-0.450585097,-0.030429399,-0.059636593,-0.58196336,-0.095840834,-0.072107434,-0.40781188,-0.086076975,-0.053312123,-0.346221089,-0.059874747,0.036783934,-0.41334033,-0.058327779,0.014205813,-0.521106154,-0.116030731,-0.007899821,-0.373724937,-0.071009726,0.010151446,-0.315453589,-0.02255873,0.10645926,-0.345143497,-0.092566364,0.091653347,-0.454772562,-0.115210921,0.053741455,-0.368910611,-0.076738231,0.058843732,-0.31507951,-0.040491451,move
0,0,0,-0.092637032,-0.094052315,-0.03628886,-0.163141847,-0.236940563,-0.067119325,-0.127395809,-0.348163009,-0.105470466,-0.038220406,-0.343916953,-0.142646158,-0.09962523,-0.469104946,-0.01572535,-0.106057853,-0.643140823,-0.061365301,-0.117661595,-0.750251025,-0.084944399,-0.120249033,-0.840661079,-0.103541615,-0.028346121,-0.450377166,-0.032995491,-0.05269134,-0.583323777,-0.104471417,-0.070805311,-0.41529429,-0.102022635,-0.05284822,-0.342446864,-0.078704888,0.042631686,-0.410099506,-0.059872309,0.022600412,-0.516944826,-0.125663722,-0.004245579,-0.373211563,-0.090473431,0.009895325,-0.308692038,-0.045822243,0.111951768,-0.343618631,-0.092814269,0.096844435,-0.450655341,-0.122129107,0.058379352,-0.367916644,-0.090678553,0.059649467,-0.313228667,-0.058211284,move
0,0,0,-0.094097674,-0.101438403,-0.028781216,-0.162843376,-0.238515615,-0.057248163,-0.125920773,-0.351855278,-0.094109661,-0.037862837,-0.346016586,-0.130095928,-0.10309276,-0.465962738,-0.011224352,-0.110179216,-0.641713411,-0.057350407,-0.118674397,-0.749092042,-0.082916698,-0.120334029,-0.839642823,-0.103100925,-0.032057464,-0.448656082,-0.029892844,-0.054279804,-0.584783673,-0.09633693,-0.069807708,-0.414254785,-0.09084735,-0.053975224,-0.341638863,-0.067497446,0.039846003,-0.410095036,-0.057659651,0.021474063,-0.520470977,-0.116099498,-0.003181458,-0.376384854,-0.076735287,0.01032114,-0.310203373,-0.031792111,0.108912885,-0.34193325,-0.091294511,0.098070383,-0.453867793,-0.115459836,0.059768975,-0.373091221,-0.081355623,0.06125015,-0.316919744,-0.048391647,move
0,0,0,-0.095946163,-0.098466754,-0.034154004,-0.165962517,-0.237023652,-0.064210809,-0.131068915,-0.350492299,-0.101787305,-0.041031361,-0.348534703,-0.138332753,-0.105780452,-0.468677104,-0.012761324,-0.113205224,-0.642303914,-0.057993456,-0.12233305,-0.749232918,-0.083089537,-0.123908341,-0.838951677,-0.102802447,-0.03419435,-0.451605141,-0.029839504,-0.057753503,-0.583902895,-0.099437489,-0.074158192,-0.416706443,-0.097626231,-0.058663666,-0.341042936,-0.075370184,0.037556291,-0.412530005,-0.056287567,0.017628908,-0.518446088,-0.119626059,-0.008067966,-0.375607908,-0.085053436,0.004381537,-0.307960749,-0.041408616,0.106966197,-0.345706224,-0.088610812,0.091736019,-0.452674389,-0.116928383,0.053672612,-0.369952917,-0.085710994,0.054522812,-0.312702537,-0.053498778,move
0,0,0,-0.095373482,-0.093919814,-0.03711012,-0.16643393,-0.235140502,-0.067756336,-0.13413316,-0.348983109,-0.105566438,-0.045118928,-0.347937346,-0.142149646,-0.105746955,-0.467279434,-0.014376354,-0.11237672,-0.640838951,-0.059510391,-0.123281896,-0.747293949,-0.084021087,-0.126063138,-0.838059574,-0.103428956,-0.034290314,-0.450194657,-0.031010875,-0.058343112,-0.581758201,-0.103967782,-0.075208127,-0.417256832,-0.104884382,-0.059086561,-0.34087956,-0.083545226,0.036798835,-0.41145736,-0.057087689,0.016752899,-0.51551342,-0.124479737,-0.009098768,-0.373571336,-0.092716764,0.003564537,-0.306725919,-0.049729496,0.106435835,-0.347088218,-0.089035254,0.090141296,-0.45248732,-0.119734425,0.052973628,-0.368993282,-0.090069253,0.053956926,-0.312342644,-0.058414358,move
0,0,0,-0.094952643,-0.094146371,-0.037726238,-0.16664955,-0.233860075,-0.069771338,-0.133902162,-0.345827997,-0.109057676,-0.044531465,-0.344929636,-0.147047366,-0.104849637,-0.468023688,-0.016072675,-0.111507505,-0.640184253,-0.062490779,-0.122655928,-0.747282803,-0.086966034,-0.124932975,-0.83725971,-0.10591999,-0.033370674,-0.450257242,-0.032687265,-0.056956947,-0.580237895,-0.10495631,-0.074563324,-0.414012969,-0.103618215,-0.057834089,-0.341965318,-0.080763366,0.038032115,-0.410916269,-0.059029418,0.018273056,-0.51389721,-0.125668507,-0.008055747,-0.371132851,-0.091767083,0.005326331,-0.307733953,-0.047604326,0.107450306,-0.345572054,-0.091464687,0.091609895,-0.448410928,-0.121505979,0.054049134,-0.365418136,-0.09079698,0.05557555,-0.311768353,-0.058480836,move
0,0,0,-0.094889909,-0.093214869,-0.035006773,-0.167794406,-0.235300541,-0.065032591,-0.132218152,-0.349762559,-0.102400926,-0.041951597,-0.344636083,-0.138732326,-0.105628133,-0.468084872,-0.015543602,-0.11142689,-0.64106074,-0.060732987,-0.122151077,-0.748321772,-0.084991601,-0.12558344,-0.83864361,-0.104516004,-0.033521235,-0.451317221,-0.032721539,-0.058637977,-0.581238598,-0.102759619,-0.075051129,-0.412178636,-0.100025889,-0.057549834,-0.339759052,-0.077385765,0.038023174,-0.412163198,-0.059251074,0.01819694,-0.518001527,-0.123769116,-0.008110166,-0.373122573,-0.088317667,0.005020976,-0.307338417,-0.044218086,0.107788026,-0.345846772,-0.091711228,0.092334151,-0.450440049,-0.12113243,0.05413872,-0.367082357,-0.090133575,0.055145442,-0.311991096,-0.058217534,move
0,0,0,-0.094727039,-0.097005367,-0.032056642,-0.166863561,-0.237207592,-0.061119547,-0.129814148,-0.34930712,-0.097804242,-0.03899014,-0.342347801,-0.133622528,-0.104551822,-0.469217002,-0.013751362,-0.11055547,-0.643266559,-0.058292744,-0.120876849,-0.749906301,-0.082095967,-0.123708218,-0.84025377,-0.101206356,-0.033003151,-0.451853216,-0.031648809,-0.056338429,-0.583571792,-0.098689371,-0.073573589,-0.413667321,-0.09414372,-0.056464374,-0.342823982,-0.070937851,0.038099766,-0.412734866,-0.058695791,0.018515229,-0.518503547,-0.11960967,-0.007488549,-0.373174071,-0.08269933,0.006693244,-0.309658051,-0.038605442,0.107034683,-0.345321059,-0.091539042,0.090976,-0.450960636,-0.117542283,0.053196788,-0.366739571,-0.084688315,0.056058347,-0.312322974,-0.052164046,move
